TradeID,Date,Stock,Sector,Industry,Signal,Reason,Confidence,EntryPrice,CurrentPrice,Highest,Lowest,EMA20,EMA50,EMA200,RSI,MACD,ADX,ATR,VolumeRatio,RelativeStrength,MomentumIndicators,VolatilityIndicator,VolumeIndicators,BreakoutIndicators,IchimokuIndicators,PatternIndicators,Breakout,Pullback,score,probability,confidence,ranking,SELL score 00.00,SELL Confidence 00.00,SELL Passed 0/0,SELL  probability  %,BUT score 00.00,BUT Confidence 00.00,BUT Passed 0/0,BUT  probability  %,portfolio_allowed,latest_close,market_regime,Decision=NO_TRADE/TRADE,Grade=ACCEPT/REJECT,Rank=0.00,Confidence=0.00,PositionSize,PositionRULE,StopLoss,Target1,Target2,RiskReward,ExpectedHoldDays,HoldingDays,Return,MaxProfit,MaxDrawdown,TechnicalScore,FundamentalScore,NewsScore,OverallScore,Status,ExitReason,ExitDate,AIComment,AIVersion,ANALYSIS REPORT,LEARNIG,OPTIMER,BACKTESET,BuyTier1Passed,BuyTier1Detail,BuyTier2Score,BuyTier3Score,BuyOverallScore,BuyThreshold,SellTier1Passed,SellTier1Detail,SellTier2Score,SellTier3Score,SellOverallScore,SellThreshold,Tier4Block
415,2026-07-23,ENRIN.NS,Utilities,Utilities - Renewable,NO_TRADE,"BUY engine validation failed (combined score 54.1, need 65). | SELL engine validation failed (combined score 55.8, need 65). | BUY Strength : 57.19 | SELL Strength : 60.45 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 53.70 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 54.15 | SELL Score : 56.10 | BUY Probability : 60.23% | SELL Probability : 64.79% | R",46.96,3326.8,3326.8,3968.0,2115.0,3447.54,3438.52,3176.95,52.82,-52.98,41.28,116.33,0.71,0.96,RSI:52.82 STOCH:23.31 ADX:41.28,ATR:116.33,CMF:-0.24 MFI:51.51 VolRatio:0.71,NO,NEUTRAL,NONE,NO,NO,56.1,64.79,46.96,60.45,56.1,44.86,19 of 39,64.79,54.15,46.96,10 of 39,60.23,False,3326.8,SIDEWAYS,NO_TRADE,REJECT,60.45,46.96,0,Decision engine rejected trade.,3094.14,3559.46,3733.95,1.0,0,,,,,40.0,51.0,100.0,56.1,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=True; market_trend=False; sma_alignment=False,24.24,65.55,46.96,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,57.58,34.45,44.86,58.0,Decision engine rejected trade.
416,2026-07-23,SIEMENS.NS,Industrials,Specialty Industrial Machinery,BUY,"BUY engine validation passed (combined score 70.7). | SELL engine validation failed (combined score 41.1, need 65). | BUY Strength : 74.14 | SELL Strength : 44.98 | BUY engine selected. | Trade Grade : B | Decision Quality : 72.36 |  | ========== AI DECISION ========== | Final Action : BUY | AI selected BUY after evaluating all engines. |  | BUY Explanation: | Bullish EMA alignment. | Price above EMA20. | Price above VWAP. | Price above Ichimoku Cloud. | Bullish market regime. | Healthy RSI mome",70.58,3686.3,3686.3,3937.3,2826.0,3609.24,3602.28,3410.34,65.11,9.6,52.29,97.62,0.89,1.03,RSI:65.11 STOCH:63.08 ADX:52.29,ATR:97.62,CMF:-0.06 MFI:70.33 VolRatio:0.89,NO,BULL,BULLISH_ENGULFING,NO,NO,65.62,82.66,70.58,74.14,47.12,32.03,9 of 39,42.85,65.62,62.52,26 of 39,82.66,False,3686.3,BULL,BUY,REJECT,74.14,70.58,0,Insufficient historical candles.,3491.06,3881.54,4027.97,1.0,10,,,,,65.0,32.5,100.0,65.62,WATCH,,,Trade Grade : B,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=False,66.67,59.12,62.52,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,21.21,40.88,32.03,58.0,Insufficient historical candles.
417,2026-07-23,SIGNATURE.NS,Real Estate,Real Estate - Development,NO_TRADE,"BUY engine validation failed (combined score 35.3, need 65). | SELL engine validation failed (combined score 64.4, need 65). | BUY Strength : 31.39 | SELL Strength : 72.97 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 58.76 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 38.58 | SELL Score : 64.67 | BUY Probability : 24.20% | SELL Probability : 81.26% | R",44.55,767.3,767.3,1228.6,705.2,795.25,804.37,913.19,51.7,-0.42,43.4,40.21,0.29,0.97,RSI:51.7 STOCH:6.64 ADX:43.4,ATR:40.21,CMF:-0.28 MFI:78.99 VolRatio:0.29,NO,BEAR,NONE,NO,NO,64.67,81.26,44.55,72.97,64.67,44.54,22 of 39,81.26,38.58,44.55,8 of 39,24.2,False,767.3,BEAR,NO_TRADE,REJECT,72.97,44.55,0,Decision engine rejected trade.,686.88,847.72,908.03,1.0,0,,,,,75.0,58.85,100.0,64.67,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,18.18,66.12,44.55,58.0,True,ema_alignment=True; market_trend=True; sma_alignment=True,57.58,33.88,44.54,58.0,Decision engine rejected trade.
418,2026-07-23,SOBHA.NS,Real Estate,Real Estate - Development,NO_TRADE,"BUY engine validation failed (combined score 49.6, need 65). | SELL engine validation failed (combined score 57.3, need 65). | BUY Strength : 50.88 | SELL Strength : 63.10 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 54.88 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 50.50 | SELL Score : 57.75 | BUY Probability : 51.25% | SELL Probability : 68.46% | R",46.66,1426.0,1426.0,1732.0,1130.0,1449.78,1420.99,1442.68,47.77,16.97,52.14,50.27,0.75,0.98,RSI:47.77 STOCH:5.99 ADX:52.14,ATR:50.27,CMF:-0.39 MFI:85.39 VolRatio:0.75,NO,BULL,NONE,NO,NO,57.75,68.46,46.66,63.1,57.75,43.8,18 of 39,68.46,50.5,46.66,9 of 39,51.25,False,1426.0,SIDEWAYS,NO_TRADE,REJECT,63.1,46.66,0,Decision engine rejected trade.,1325.46,1526.54,1601.94,1.0,0,,,,,50.0,50.0,100.0,57.75,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,24.24,65.0,46.66,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,54.55,35.0,43.8,58.0,Decision engine rejected trade.
419,2026-07-23,SOLARINDS.NS,Basic Materials,Specialty Chemicals,BUY,"BUY engine validation passed (combined score 75.0). | SELL engine validation failed (combined score 32.8, need 65). | BUY Strength : 77.94 | SELL Strength : 36.19 | BUY engine selected. | Trade Grade : B | Decision Quality : 76.82 |  | ========== AI DECISION ========== | Final Action : BUY | AI selected BUY after evaluating all engines. |  | BUY Explanation: | Bullish EMA alignment. | Bullish SMA alignment. | Price above EMA20. | Price above VWAP. | Supertrend is bullish. | Price above Ichimoku ",75.7,18856.0,18856.0,19187.0,11646.0,18362.27,17729.67,15653.35,52.94,269.86,18.29,568.71,0.53,1.03,RSI:52.94 STOCH:84.67 ADX:18.29,ATR:568.71,CMF:0.23 MFI:54.58 VolRatio:0.53,NO,BULL,NONE,NO,NO,68.95,86.93,75.7,77.94,41.8,24.97,7 of 39,30.58,68.95,68.21,27 of 39,86.93,False,18856.0,BULL,BUY,REJECT,77.94,75.7,0,Insufficient historical candles.,17718.58,19993.42,20846.49,1.0,10,,,,,70.0,51.31,100.0,68.95,WATCH,,,Trade Grade : B,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,66.67,69.47,68.21,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,18.18,30.53,24.97,58.0,Insufficient historical candles.
420,2026-07-23,SONACOMS.NS,Consumer Cyclical,Auto Parts,BUY,"BUY engine validation passed (combined score 74.2). | SELL engine validation failed (combined score 32.7, need 65). | BUY Strength : 76.82 | SELL Strength : 35.46 | BUY engine selected. | Trade Grade : B | Decision Quality : 76.00 |  | ========== AI DECISION ========== | Final Action : BUY | AI selected BUY after evaluating all engines. |  | BUY Explanation: | Bullish EMA alignment. | Bullish SMA alignment. | Price above EMA20. | Price above VWAP. | Supertrend is bullish. | Price above Ichimoku ",75.18,726.5,726.5,739.4,402.3,673.25,634.84,556.85,78.69,27.58,93.04,17.71,0.83,1.09,RSI:78.69 STOCH:84.23 ADX:93.04,ATR:17.71,CMF:0.25 MFI:82.91 VolRatio:0.83,NO,BULL,NONE,NO,NO,67.92,85.72,75.18,76.82,41.33,26.4,8 of 39,29.59,67.92,68.15,27 of 39,85.72,False,726.5,BULL,BUY,REJECT,76.82,75.18,0,Insufficient historical candles.,691.08,761.92,788.49,1.0,10,,0.2138078488171535,0.2138078488171535,0.0,65.0,51.11,100.0,67.92,CLOSED,HARD RISK EXIT: Risk engine flagged this symbol as unsafe.,2026-07-23,Trade Grade : B,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,66.67,69.36,68.15,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,21.21,30.64,26.4,58.0,Insufficient historical candles.
421,2026-07-23,SONATSOFTW.NS,Technology,Information Technology Services,NO_TRADE,"BUY engine validation failed (combined score 65.8, need 65). | SELL engine validation failed (combined score 43.5, need 65). | BUY Strength : 68.67 | SELL Strength : 47.45 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 63.84 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 61.46 | SELL Score : 48.54 | BUY Probability : 75.88% | SELL Probability : 46.36% | R",59.01,295.6,295.6,433.15,207.15,293.04,283.23,304.59,61.5,7.43,36.23,13.21,0.17,1.02,RSI:61.5 STOCH:42.93 ADX:36.23,ATR:13.21,CMF:-0.01 MFI:90.35 VolRatio:0.17,NO,BULL,NONE,NO,YES,61.46,75.88,59.01,68.67,48.54,34.17,12 of 39,46.36,61.46,59.01,17 of 39,75.88,False,295.6,SIDEWAYS,NO_TRADE,REJECT,68.67,59.01,0,Decision engine rejected trade.,269.18,322.02,341.84,1.0,0,,,,,25.0,54.76,100.0,61.46,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,48.48,67.62,59.01,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,36.36,32.38,34.17,58.0,Decision engine rejected trade.
422,2026-07-23,STARHEALTH.NS,Financial Services,Insurance - Life,NO_TRADE,"BUY engine validation failed (combined score 63.1, need 65). | SELL engine validation failed (combined score 47.3, need 65). | BUY Strength : 66.92 | SELL Strength : 50.88 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 60.55 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 60.25 | SELL Score : 50.50 | BUY Probability : 73.59% | SELL Probability : 51.25% | R",54.18,579.95,579.95,623.9,416.55,583.37,559.74,504.4,45.51,9.19,39.62,17.73,0.24,0.99,RSI:45.51 STOCH:14.83 ADX:39.62,ATR:17.73,CMF:-0.06 MFI:60.37 VolRatio:0.24,NO,BULL,NONE,NO,NO,60.25,73.59,54.18,66.92,50.5,39.01,17 of 39,51.25,60.25,54.18,17 of 39,73.59,False,579.95,BULL,NO_TRADE,REJECT,66.92,54.18,0,Decision engine rejected trade.,544.49,615.41,642.0,1.0,0,,,,,30.0,50.0,100.0,60.25,,,,Trade Grade : REJECT,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,36.36,68.75,54.18,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,48.48,31.25,39.01,58.0,Decision engine rejected trade.
423,2026-07-23,SBIN.NS,Financial Services,Banks - Regional,NO_TRADE,"BUY engine validation failed (combined score 56.7, need 65). | SELL engine validation failed (combined score 55.1, need 65). | BUY Strength : 59.95 | SELL Strength : 61.02 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 55.08 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 55.80 | SELL Score : 56.45 | BUY Probability : 64.11% | SELL Probability : 65.59% | R",49.13,1012.6,1012.6,1234.7,786.55,1031.02,1027.16,1003.1,41.31,3.02,19.37,20.34,0.86,0.98,RSI:41.31 STOCH:10.08 ADX:19.37,ATR:20.34,CMF:-0.21 MFI:50.53 VolRatio:0.86,NO,NEUTRAL,NONE,NO,NO,56.45,65.59,49.13,61.02,56.45,41.33,17 of 39,65.59,55.8,49.13,11 of 39,64.11,False,1012.6,SIDEWAYS,NO_TRADE,REJECT,61.02,49.13,0,Decision engine rejected trade.,971.92,1053.28,1083.79,1.0,0,,-2.5016646057262397,0.0,2.5016646057262397,40.0,53.65,100.0,56.45,CLOSED,HARD RISK EXIT: Risk engine flagged this symbol as unsafe.; Technical trend reversing against the BUY position (60/100).,2026-07-23,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=True; market_trend=False; sma_alignment=False,27.27,67.01,49.13,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,51.52,32.99,41.33,58.0,Decision engine rejected trade.
424,2026-07-23,SAIL.NS,Basic Materials,Steel,NO_TRADE,"BUY engine validation failed (combined score 58.8, need 65). | SELL engine validation failed (combined score 53.4, need 65). | BUY Strength : 61.52 | SELL Strength : 59.44 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 57.05 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 56.76 | SELL Score : 55.49 | BUY Probability : 66.28% | SELL Probability : 63.39% | R",52.58,160.91,160.91,209.7,118.1,167.17,173.21,162.29,31.07,-4.61,23.41,4.12,0.74,0.97,RSI:31.07 STOCH:12.68 ADX:23.41,ATR:4.12,CMF:-0.06 MFI:35.45 VolRatio:0.74,NO,BEAR,NONE,NO,NO,56.76,66.28,52.58,61.52,55.49,39.24,18 of 39,63.39,56.76,52.58,11 of 39,66.28,False,160.91,SIDEWAYS,NO_TRADE,REJECT,61.52,52.58,0,Decision engine rejected trade.,152.67,169.15,175.33,1.0,0,,,,,45.0,65.06,100.0,56.76,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,27.27,73.28,52.58,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,54.55,26.72,39.24,58.0,Decision engine rejected trade.
425,2026-07-23,SUMICHEM.NS,Basic Materials,Agricultural Inputs,BUY,"BUY engine validation passed (combined score 70.7). | SELL engine validation failed (combined score 31.9, need 65). | BUY Strength : 72.98 | SELL Strength : 34.30 | BUY engine selected. | Trade Grade : B | Decision Quality : 72.38 |  | ========== AI DECISION ========== | Final Action : BUY | AI selected BUY after evaluating all engines. |  | BUY Explanation: | Bullish EMA alignment. | Bullish SMA alignment. | Price above EMA20. | Price above VWAP. | Supertrend is bullish. | Price above Ichimoku ",71.78,531.2,531.2,665.0,362.6,504.86,479.45,472.32,74.55,22.43,44.58,23.12,0.13,1.08,RSI:74.55 STOCH:82.74 ADX:44.58,ATR:23.12,CMF:0.52 MFI:92.51 VolRatio:0.13,NO,BULL,NONE,NO,NO,64.68,81.28,71.78,72.98,40.57,26.38,8 of 39,28.03,64.68,65.44,25 of 39,81.28,False,531.2,BULL,BUY,REJECT,72.98,71.78,0,Insufficient historical candles.,484.96,577.44,612.12,1.0,10,,,,,65.0,51.17,100.0,64.68,WATCH,,,Trade Grade : B,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,60.61,69.39,65.44,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,21.21,30.61,26.38,58.0,Insufficient historical candles.
426,2026-07-23,SUNPHARMA.NS,Healthcare,Drug Manufacturers - Specialty & Generic,BUY,"BUY engine validation passed (combined score 82.9). | SELL engine validation failed (combined score 35.3, need 65). | BUY Strength : 85.91 | SELL Strength : 40.59 | BUY engine selected. | Trade Grade : B+ | Decision Quality : 84.50 |  | ========== AI DECISION ========== | Final Action : BUY | AI selected BUY after evaluating all engines. |  | BUY Explanation: | Bullish EMA alignment. | Bullish SMA alignment. | Price above EMA20. | Price above VWAP. | Supertrend is bullish. | Price above Ichimoku",83.08,1954.0,1954.0,1966.5,1548.0,1918.82,1871.94,1780.81,61.79,29.33,50.52,31.56,1.07,1.02,RSI:61.79 STOCH:86.32 ADX:50.52,ATR:31.56,CMF:0.04 MFI:59.34 VolRatio:1.07,NO,BULL,NONE,NO,NO,77.72,94.11,83.08,85.91,44.53,22.9,7 of 39,36.66,77.72,75.73,32 of 39,94.11,True,1954.0,BULL,BUY,ACCEPT,85.91,83.08,4,OK,1890.88,2017.12,2064.46,1.0,15,,nan,0.0,0.0,85.0,58.15,100.0,77.72,CLOSED,HARD RISK EXIT: Risk engine flagged this symbol as unsafe.,2026-07-16,Trade Grade : B+,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,78.79,73.23,75.73,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,18.18,26.77,22.9,58.0,
427,2026-07-23,SUNTV.NS,Communication Services,Broadcasting,SELL,"BUY engine validation failed (combined score 25.6, need 65). | SELL engine validation passed (combined score 66.5). | BUY Strength : 22.21 | SELL Strength : 68.86 | SELL engine selected. | Trade Grade : C | Decision Quality : 67.92 |  | ========== AI DECISION ========== | Final Action : SELL | AI selected SELL after evaluating all engines. |  | SELL Explanation: | Bearish EMA alignment. | Bearish SMA alignment. | Price below EMA20. | Price below VWAP. | Supertrend is bearish. | Price below Ichim",66.98,488.65,488.65,660.7,480.2,500.89,516.73,551.73,25.88,-7.36,25.92,10.08,0.41,0.97,RSI:25.88 STOCH:2.81 ADX:25.92,ATR:10.08,CMF:-0.34 MFI:33.92 VolRatio:0.41,NO,BEAR,NONE,NO,NO,61.59,76.12,66.98,68.86,61.59,60.89,26 of 39,76.12,31.19,33.65,6 of 39,13.23,False,488.65,BEAR,SELL,REJECT,68.86,66.98,0,Average trading volume is too low.,508.81,468.49,453.37,1.0,10,,,,,75.0,52.12,0.0,61.59,WATCH,,,Trade Grade : C,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,18.18,46.31,33.65,58.0,True,ema_alignment=True; market_trend=True; sma_alignment=True,69.7,53.69,60.89,58.0,Average trading volume is too low.
428,2026-07-23,SUNDARMFIN.NS,Financial Services,Credit Services,NO_TRADE,"BUY engine validation failed (combined score 27.9, need 65). | SELL engine validation failed (combined score 62.9, need 65). | BUY Strength : 25.03 | SELL Strength : 64.75 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 61.74 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 33.69 | SELL Score : 58.81 | BUY Probability : 16.37% | SELL Probability : 70.70% | R",58.72,4420.0,4420.0,5642.0,4000.0,4497.54,4521.25,4747.33,39.02,-8.53,12.01,106.91,0.55,0.97,RSI:39.02 STOCH:9.3 ADX:12.01,ATR:106.91,CMF:-0.0 MFI:28.09 VolRatio:0.55,NO,NEUTRAL,BEARISH_ENGULFING,NO,NO,58.81,70.7,58.72,64.75,58.81,58.72,25 of 39,70.7,33.69,34.46,6 of 39,16.37,False,4420.0,BEAR,NO_TRADE,REJECT,64.75,58.72,0,Decision engine rejected trade.,4206.18,4633.82,4794.19,1.0,0,,,,,70.0,57.15,0.0,58.81,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,15.15,50.26,34.46,58.0,True,ema_alignment=True; market_trend=True; sma_alignment=False,69.7,49.74,58.72,58.0,Decision engine rejected trade.
429,2026-07-23,SUPREMEIND.NS,Industrials,Building Products & Equipment,NO_TRADE,"BUY engine validation failed (combined score 52.1, need 65). | SELL engine validation failed (combined score 52.5, need 65). | BUY Strength : 48.90 | SELL Strength : 60.09 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 59.86 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 49.37 | SELL Score : 55.88 | BUY Probability : 48.43% | SELL Probability : 64.29% | R",59.64,3417.0,3417.0,4664.9,3140.0,3393.6,3451.6,3668.64,65.13,-0.9,32.15,83.38,0.21,1.03,RSI:65.13 STOCH:69.58 ADX:32.15,ATR:83.38,CMF:0.07 MFI:57.33 VolRatio:0.21,NO,BEAR,NONE,NO,NO,55.88,64.29,59.64,60.09,55.88,34.91,15 of 39,64.29,49.37,59.64,19 of 39,48.43,False,3417.0,BEAR,NO_TRADE,REJECT,60.09,59.64,0,Decision engine rejected trade.,3250.24,3583.76,3708.83,1.0,0,,,,,50.0,59.16,100.0,55.88,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,51.52,66.29,59.64,58.0,True,ema_alignment=True; market_trend=True; sma_alignment=True,36.36,33.71,34.91,58.0,Decision engine rejected trade.
430,2026-07-23,SPLPETRO.NS,Basic Materials,Specialty Chemicals,BUY,"BUY engine validation passed (combined score 74.6). | SELL engine validation failed (combined score 51.7, need 65). | BUY Strength : 79.72 | SELL Strength : 59.59 | BUY engine selected. | Trade Grade : B | Decision Quality : 76.42 |  | ========== AI DECISION ========== | Final Action : BUY | AI selected BUY after evaluating all engines. |  | BUY Explanation: | Bullish EMA alignment. | Bullish SMA alignment. | Price above EMA20. | Supertrend is bullish. | Bullish market regime. | Bullish MACD cro",73.13,735.45,735.45,979.0,462.3,721.93,717.44,712.01,54.51,1.52,22.23,24.57,1.66,1.02,RSI:54.51 STOCH:72.01 ADX:22.23,ATR:24.57,CMF:-0.22 MFI:88.86 VolRatio:1.66,NO,NEUTRAL,NONE,NO,NO,70.67,88.77,73.13,79.72,55.58,33.21,13 of 39,63.6,70.67,62.7,23 of 39,88.77,False,735.45,BULL,BUY,REJECT,79.72,73.13,0,Average trading volume is too low.,686.31,784.59,821.45,1.0,15,,,,,65.0,51.14,100.0,70.67,WATCH,,,Trade Grade : B,v1.0,,,,,True,ema_alignment=True; market_trend=True; sma_alignment=True,54.55,69.38,62.7,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,36.36,30.62,33.21,58.0,Average trading volume is too low.
431,2026-07-23,SUZLON.NS,Industrials,Specialty Industrial Machinery,NO_TRADE,"BUY engine validation failed (combined score 49.8, need 65). | SELL engine validation failed (combined score 59.6, need 65). | BUY Strength : 51.73 | SELL Strength : 65.82 | Neither BUY nor SELL satisfied minimum requirements. | Trade Grade : REJECT | Decision Quality : 55.62 |  | ========== AI DECISION ========== | Final Action : NO_TRADE | AI rejected the trade due to insufficient conviction. |  | BUY Score : 50.99 | SELL Score : 59.51 | BUY Probability : 52.47% | SELL Probability : 72.13% | R",45.42,52.39,52.39,66.81,38.19,53.97,54.18,53.52,23.52,-0.96,49.57,1.23,0.84,0.96,RSI:23.52 STOCH:19.21 ADX:49.57,ATR:1.23,CMF:-0.19 MFI:28.41 VolRatio:0.84,NO,NEUTRAL,NONE,NO,NO,59.51,72.13,45.42,65.82,59.51,45.04,20 of 39,72.13,50.99,45.42,7 of 39,52.47,False,52.39,SIDEWAYS,NO_TRADE,REJECT,65.82,45.42,0,Decision engine rejected trade.,49.93,54.85,56.7,1.0,0,,,,,50.0,54.91,100.0,59.51,,,,Trade Grade : REJECT,v1.0,,,,,False,ema_alignment=False; market_trend=False; sma_alignment=False,18.18,67.7,45.42,58.0,False,ema_alignment=False; market_trend=False; sma_alignment=False,60.61,32.3,45.04,58.0,Decision engine rejected trade.
